pair_id,condition,benchmark_task_id,init_state_index,period,start_index,target_index,wm_relative_residual_raw,wm_action_residual_raw,no_action_residual_raw,latent_persistence_motion_raw,eef_path_length_raw,pixel_endpoint_mae_raw,wm_relative_residual_anomaly,wm_action_residual_anomaly,no_action_residual_anomaly,latent_persistence_motion_anomaly,eef_path_length_anomaly,pixel_endpoint_mae_anomaly
task04-init03,arm_actuator_gain_0p5,4,3,pre,15,25,-0.002612590789794922,0.8141991496086121,0.816811740398407,1.1461032629013062,0.11553744971752167,23.478675842285156,0.030939026649252094,0.2780795393590776,0.2619946598313448,0.5633520786359283,1.1408384689398596,0.6523345438392466
task04-init03,arm_actuator_gain_0p5,4,3,pre,16,26,0.015162110328674316,0.7581219673156738,0.7429598569869995,1.0495706796646118,0.11400765180587769,23.65406608581543,0.5241493883956656,0.5598586276579021,0.8439757676535897,0.23560486467090402,1.080328545681565,0.6991340067815712
task04-init03,arm_actuator_gain_0p5,4,3,pre,17,27,-0.015295207500457764,0.7266926765441895,0.7419878840446472,1.1243023872375488,0.1122392788529396,24.118005752563477,0.32097676276773635,1.0294935348136731,0.8585315688180474,0.4893337936049077,1.010381978975028,0.8229272509462733
task04-init03,arm_actuator_gain_0p5,4,3,pre,18,28,-0.044285714626312256,0.7261514663696289,0.7704371809959412,1.1723078489303589,0.11000438034534454,24.724660873413086,1.1254020192856957,1.0375806148540572,0.4324885262108451,0.6523218313987876,0.9219823700101242,0.9848013282923846
task04-init03,arm_actuator_gain_0p5,4,3,pre,19,29,-0.08612263202667236,0.7618017196655273,0.8479243516921997,1.21628737449646,0.10747077316045761,25.20069694519043,2.286287990186537,0.5048736085639423,0.7279222221804653,0.8016410197235233,0.8217675800975005,1.1118222620224198
task04-init03,arm_actuator_gain_0p5,4,3,pre,20,30,0.00426250696182251,0.8365392088890076,0.8322767019271851,1.2647582292556763,0.10476687550544739,25.413471221923828,0.2217084481161381,0.6118978155106349,0.49359051525104325,0.9662091590313064,0.7148170879065896,1.1685969245044059
task04-init03,arm_actuator_gain_0p5,4,3,pre,21,31,-0.024140000343322754,0.7797037363052368,0.8038437366485596,1.3349932432174683,0.10164815187454224,25.495088577270508,0.5664010570231672,0.23737117003869795,0.06779204795009361,1.2046709237219846,0.5914584886213407,1.1903749226422453
task04-init03,arm_actuator_gain_0p5,4,3,pre,22,32,-0.008119463920593262,0.8937348127365112,0.9018542766571045,1.3875716924667358,0.0981845036149025,25.556360244750977,0.12186505544642258,1.4665480937476332,1.5355509435145132,1.383185158794256,0.4544566736827271,1.2067240711122496
task04-init03,arm_actuator_gain_0p5,4,3,pre,23,33,0.023077726364135742,0.8021805286407471,0.7791028022766113,1.35805082321167,0.0945780947804451,25.44557762145996,0.7437909914963237,0.09849025166491243,0.3027163331468432,1.2829559685274845,0.3118080792833916,1.1771638905172181
task04-init03,arm_actuator_gain_0p5,4,3,pre,24,34,0.045067012310028076,0.9274412989616394,0.8823742866516113,1.3152964115142822,0.09124340862035751,25.057842254638672,1.3539471681675457,1.9702101917561439,1.2438279450127618,1.1377962841111462,0.17990725623902334,1.0737042763121127
task04-init03,arm_actuator_gain_0p5,4,3,pre,25,35,0.033480703830718994,0.9574474692344666,0.9239667654037476,1.3607176542282104,0.0882451981306076,24.433778762817383,1.0324516134294808,2.4185799972550632,1.866696982074487,1.2920103873203965,0.06131545710915129,0.9071851149762825
task04-init03,arm_actuator_gain_0p5,4,3,pre,26,36,0.0018448829650878906,0.8206518888473511,0.8188070058822632,1.1397533416748047,0.08524329960346222,23.301258087158203,0.15462449559007835,0.3745001558890278,0.29187479989268167,0.5417928400752003,0.057422219367052246,0.6049940790035209
