pair_id,condition,benchmark_task_id,init_state_index,period,start_index,target_index,no_action_residual_raw,latent_persistence_motion_raw,eef_path_length_raw,pixel_endpoint_mae_raw,no_action_residual_anomaly,latent_persistence_motion_anomaly,eef_path_length_anomaly,pixel_endpoint_mae_anomaly
task04-init06,nominal,4,6,fault_influenced,48,58,0.8850150108337402,0.7217604517936707,0.015562418848276138,16.126676559448242,0.12134665644743974,2.989512931659845,2.983744527889343,2.3867324956532556
task04-init06,nominal,4,6,fault_influenced,49,59,1.0475740432739258,0.8446577787399292,0.015193326398730278,16.522445678710938,1.2181178274072275,2.3483029312375026,2.99815917750805,2.316335293430994
task04-init06,nominal,4,6,fault_influenced,50,60,1.2057303190231323,1.110239028930664,0.015545070171356201,17.541046142578125,2.5213041904457545,0.9626474594839586,2.984422068433607,2.1351523275337696
task04-init06,arm_actuator_gain_0p5,4,6,pre,10,20,1.08389413356781,1.4029438495635986,0.12253803014755249,25.94945526123047,1.5173904686672783,0.5645237396401538,1.1941137743418444,0.6395114392400642
task04-init06,arm_actuator_gain_0p5,4,6,pre,11,21,1.0224394798278809,1.5311779975891113,0.12337576597929001,25.795658111572266,1.0110124174660307,1.2335783086264567,1.2268309662063495,0.6668680179086224
task04-init06,arm_actuator_gain_0p5,4,6,pre,12,22,0.8155010938644409,1.4467966556549072,0.12368544936180115,25.767763137817383,0.6941319487581549,0.793323327971517,1.2389254359174653,0.6718298201635975
task04-init06,arm_actuator_gain_0p5,4,6,pre,13,23,0.788719892501831,1.3459374904632568,0.12372555583715439,26.0953311920166,0.9148054328561585,0.26709621659247534,1.2404917664949928,0.6135638427776537
task04-init06,arm_actuator_gain_0p5,4,6,pre,14,24,0.8020071983337402,1.3005774021148682,0.12359995394945145,26.29338836669922,0.8053198264226545,0.030432466519648607,1.235586471886789,0.578334537864535
task04-init06,arm_actuator_gain_0p5,4,6,pre,15,25,0.8485541343688965,1.290708065032959,0.1230202168226242,26.61809730529785,0.4217793567518103,0.021060253393018997,1.2129452404976002,0.5205771240054432
task04-init06,arm_actuator_gain_0p5,4,6,pre,16,26,0.8784502744674683,1.3289942741394043,0.12185198068618774,27.254701614379883,0.17543919794756196,0.17869592330599815,1.167320588464314,0.40734150227351057
task04-init06,arm_actuator_gain_0p5,4,6,pre,17,27,0.8677050471305847,1.331939697265625,0.12028636783361435,28.14266586303711,0.2639784207311111,0.19406350542463796,1.1061766643982511,0.24939537728196115
task04-init06,arm_actuator_gain_0p5,4,6,pre,18,28,0.9663265943527222,1.4802279472351074,0.11831944435834885,29.026294708251953,0.548649815694053,0.9677492412188696,1.0293598323074118,0.09222040965968066
task04-init06,arm_actuator_gain_0p5,4,6,pre,19,29,1.010388970375061,1.426285743713379,0.11605401337146759,29.397357940673828,0.9117178462440572,0.6863087802878141,0.9408849963918197,0.02621775270980859
task04-init06,arm_actuator_gain_0p5,4,6,pre,20,30,0.9385828971862793,1.4509220123291016,0.11344386637210846,29.625761032104492,0.3200454960974571,0.8148471480620807,0.8389475156999927,0.014409314519662533
task04-init06,arm_actuator_gain_0p5,4,6,pre,21,31,0.9224855303764343,1.443580985069275,0.1101841852068901,30.684091567993164,0.1874053665291291,0.7765457446928092,0.7116429286700119,0.2026592439020928
task04-init06,arm_actuator_gain_0p5,4,6,pre,22,32,1.0045076608657837,1.4841784238815308,0.1059974730014801,31.522871017456055,0.8632566497914245,0.9883606344449343,0.5481337873434865,0.35185665130396404
task04-init06,arm_actuator_gain_0p5,4,6,pre,23,33,1.1121076345443726,1.4616197347640991,0.10119787603616714,31.622652053833008,1.7498659082415746,0.870661922699632,0.36068885680881985,0.3696051451957089
task04-init06,arm_actuator_gain_0p5,4,6,pre,24,34,0.998450517654419,1.4345204830169678,0.09620483964681625,30.846303939819336,0.8133466073689598,0.7292730767744339,0.16568928373572667,0.23151267532613476
task04-init06,arm_actuator_gain_0p5,4,6,pre,25,35,1.0058945417404175,1.397358775138855,0.09121635556221008,29.29680633544922,0.8746843609866963,0.5353839229880414,0.029132502232988036,0.04410331108777633
task04-init06,arm_actuator_gain_0p5,4,6,pre,26,36,0.9712544679641724,1.2205531597137451,0.08620142936706543,26.823482513427734,0.5892548290506067,0.3870895885064954,0.22498696648883734,0.4840443493990859
task04-init06,arm_actuator_gain_0p5,4,6,pre,27,37,0.8488532304763794,1.2183583974838257,0.08122535794973373,23.507957458496094,0.4193148452004147,0.39854063895113995,0.41932398434643164,1.0737914428555437
task04-init06,arm_actuator_gain_0p5,4,6,pre,28,38,0.838467001914978,1.1627264022827148,0.0766560435295105,19.965139389038086,0.5048959665343711,0.6887974944318037,0.597775389803962,1.7039681492568644
task04-init06,arm_actuator_gain_0p5,4,6,pre,29,39,0.6967679262161255,0.8930343389511108,0.07262685149908066,18.85732078552246,1.672477222675799,2.0959009061958374,0.7551326899508313,1.9010207399252832
task04-init06,arm_actuator_gain_0p5,4,6,pre,30,40,0.7548542022705078,0.8261690139770508,0.06896279007196426,20.810096740722656,1.1938541489142622,2.4447670379515403,0.8982300676357096,1.553671851085498
task04-init06,arm_actuator_gain_0p5,4,6,pre,31,41,0.7285451889038086,0.8327158689498901,0.06597235053777695,24.551776885986328,1.410636867665483,2.4106091845286173,1.015019609508693,0.8881226684512912
