rollout_id,pair_id,condition,benchmark_task_id,init_state_index,period,start_index,target_index,commanded_h10_raw_mse,executed_h10_raw_mse,no_action_h10_raw_mse,persistence_h10_raw_mse
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,72,82,0.8737810850143433,0.6929467916488647,0.875015914440155,0.11800645291805267
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,73,83,0.8400475978851318,0.6750668287277222,0.8350743055343628,0.08901574462652206
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,74,84,0.8059043884277344,0.6820613145828247,0.8189071416854858,0.07295491546392441
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,75,85,0.7863809466362,0.6668760180473328,0.8071116209030151,0.07732882350683212
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,76,86,0.7607371211051941,0.6390548944473267,0.7915307879447937,0.05533044785261154
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,77,87,0.815014123916626,0.6376966834068298,0.824559211730957,0.04771152883768082
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,78,88,0.7998746633529663,0.6226973533630371,0.7923886775970459,0.031277820467948914
task04-init08-persistent_motion_dropout,task04-init08,persistent_motion_dropout,4,8,post,79,89,0.8108552694320679,0.6540238857269287,0.7990494966506958,0.030376728624105453
task07-init04-nominal,task07-init04,nominal,7,4,pre,10,20,0.7060328722000122,0.7060328722000122,0.7124010920524597,0.6882253885269165
task07-init04-nominal,task07-init04,nominal,7,4,pre,11,21,0.7890500426292419,0.7890500426292419,0.7051407694816589,0.7041568160057068
task07-init04-nominal,task07-init04,nominal,7,4,pre,12,22,0.7791906595230103,0.7791906595230103,0.7499680519104004,0.7531108856201172
task07-init04-nominal,task07-init04,nominal,7,4,pre,13,23,0.7288244962692261,0.7288244962692261,0.7106677889823914,0.6793341040611267
task07-init04-nominal,task07-init04,nominal,7,4,pre,14,24,0.6362067461013794,0.6362067461013794,0.7069949507713318,0.5340932011604309
task07-init04-nominal,task07-init04,nominal,7,4,pre,15,25,0.6232031583786011,0.6232031583786011,0.7084295749664307,0.6120969653129578
task07-init04-nominal,task07-init04,nominal,7,4,pre,16,26,0.705861508846283,0.705861508846283,0.7519748210906982,0.8667219877243042
task07-init04-nominal,task07-init04,nominal,7,4,pre,17,27,0.779630184173584,0.779630184173584,0.8326035737991333,1.0691828727722168
task07-init04-nominal,task07-init04,nominal,7,4,pre,18,28,0.7486600875854492,0.7486600875854492,0.8564764857292175,1.208287000656128
task07-init04-nominal,task07-init04,nominal,7,4,pre,19,29,0.9533675909042358,0.9533675909042358,1.0709335803985596,1.6115245819091797
task07-init04-nominal,task07-init04,nominal,7,4,pre,20,30,1.0622856616973877,1.0622856616973877,1.223875880241394,1.8268144130706787
task07-init04-nominal,task07-init04,nominal,7,4,pre,21,31,0.9912878274917603,0.9912878274917603,1.1132526397705078,1.9508237838745117
task07-init04-nominal,task07-init04,nominal,7,4,pre,22,32,1.078337550163269,1.078337550163269,1.211867332458496,1.9936670064926147
task07-init04-nominal,task07-init04,nominal,7,4,pre,23,33,0.9877287149429321,0.9877287149429321,0.9985491633415222,1.8842849731445312
